Employee ID,Date,Checkin,CheckOut,BiometricCheckIn,BiometricCheckOut,GrossHours,IsHoliday,IsWeekend
PSA-002,07/01/2026,04:00.0,45:00.0,,,17.683333,0,0
PSA-002,08/01/2026,02:00.0,05:00.0,,,9.05,0,0
PSA-002,09/01/2026,10:00.0,12:00.0,,,9.033333,0,0
PSA-002,10/01/2026,,,,,,0,1
PSA-002,11/01/2026,,,,,,0,1
PSA-002,12/01/2026,58:00.0,08:00.0,,,9.166666,0,0
PSA-002,13/01/2026,03:00.0,33:00.0,,,9.5,0,0
PSA-002,14/01/2026,33:00.0,48:00.0,,,10.25,0,0
PSA-002,15/01/2026,13:00.0,16:00.0,13:51.0,16:54.0,9.05,0,0
PSA-002,16/01/2026,04:00.0,10:00.0,04:10.0,10:23.0,12.1,0,0
PSA-002,17/01/2026,,,,,,0,1
PSA-002,18/01/2026,,,,,,0,1
PSA-002,19/01/2026,52:00.0,13:00.0,52:03.0,13:56.0,9.35,0,0
PSA-002,20/01/2026,00:00.0,55:00.0,00:56.0,55:20.0,12.916666,0,0
PSA-002,21/01/2026,09:00.0,27:00.0,09:19.0,27:14.0,12.3,0,0
PSA-002,22/01/2026,20:00.0,00:00.0,20:19.0,00:39.0,11.666666,0,0
PSA-002,23/01/2026,22:00.0,55:00.0,,,13.55,0,0
PSA-002,24/01/2026,39:00.0,50:00.0,39:32.0,50:18.0,4.183333,0,1
PSA-002,25/01/2026,,,,,,0,1
PSA-002,26/01/2026,,,,,,1,0
PSA-002,27/01/2026,25:00.0,10:00.0,,,9.75,0,0
PSA-002,28/01/2026,10:00.0,50:00.0,10:10.0,50:43.0,14.666666,0,0
PSA-002,29/01/2026,30:00.0,13:00.0,30:54.0,13:29.0,9.716666,0,0
PSA-002,30/01/2026,03:00.0,52:00.0,03:17.0,52:29.0,9.816666,0,0
PSA-002,31/01/2026,,,,,,0,1
PSA-002,01/02/2026,,,,,,0,1
PSA-002,02/02/2026,18:00.0,22:00.0,,,10.066666,0,0
PSA-002,03/02/2026,46:00.0,08:00.0,46:54.0,24:27.0,10.366666,0,0
PSA-002,04/02/2026,59:00.0,25:00.0,08:45.0,25:42.0,10.433333,0,0
PSA-002,05/02/2026,43:00.0,08:00.0,43:15.0,07:33.0,10.416666,0,0
PSA-002,06/02/2026,08:00.0,10:00.0,39:48.0,10:02.0,10.033333,0,0
PSA-002,07/02/2026,,,,,,0,1
PSA-002,08/02/2026,,,,,,0,1
PSA-002,09/02/2026,11:00.0,44:00.0,11:10.0,44:52.0,10.55,0,0
PSA-002,10/02/2026,36:00.0,24:00.0,36:54.0,24:26.0,10.8,0,0
PSA-002,11/02/2026,26:00.0,14:00.0,26:40.0,14:52.0,11.8,0,0
PSA-002,12/02/2026,14:00.0,18:00.0,14:38.0,18:23.0,9.066666,0,0
PSA-002,13/02/2026,59:00.0,25:00.0,02:22.0,37:44.0,11.433333,0,0
PSA-002,14/02/2026,,,,,,0,1
PSA-002,15/02/2026,,,,,,0,1
PSA-002,16/02/2026,40:00.0,00:00.0,40:02.0,00:54.0,10.333333,0,0
PSA-002,17/02/2026,05:00.0,39:00.0,05:07.0,39:42.0,10.566666,0,0
PSA-002,18/02/2026,56:00.0,03:00.0,56:18.0,03:23.0,12.116666,0,0
PSA-002,19/02/2026,29:00.0,25:00.0,29:08.0,25:38.0,10.933333,0,0
PSA-002,20/02/2026,59:00.0,03:00.0,59:53.0,03:51.0,9.066666,0,0
PSA-002,21/02/2026,,,,,,0,1
PSA-002,22/02/2026,,,,,,0,1
PSA-002,23/02/2026,00:00.0,12:00.0,,,9.2,0,0
PSA-002,24/02/2026,37:00.0,57:00.0,37:29.0,57:55.0,11.333333,0,0
PSA-002,25/02/2026,13:00.0,45:00.0,13:41.0,45:03.0,10.533333,0,0
PSA-002,26/02/2026,56:00.0,28:00.0,56:56.0,28:07.0,8.533333,0,0
PSA-002,27/02/2026,13:00.0,30:00.0,13:30.0,30:35.0,11.283333,0,0
PSA-002,28/02/2026,,,,,,0,1
PSA-002,01/03/2026,,,,,,0,1
PSA-002,02/03/2026,20:00.0,30:00.0,20:21.0,30:56.0,10.166666,0,0
PSA-002,03/03/2026,10:00.0,10:00.0,,,9,0,0
PSA-002,04/03/2026,,,,,,1,0
PSA-002,05/03/2026,57:00.0,03:00.0,57:39.0,03:11.0,10.1,0,0
PSA-002,06/03/2026,22:00.0,14:00.0,22:12.0,14:54.0,10.866666,0,0
PSA-002,07/03/2026,,,,,,0,1
PSA-002,08/03/2026,,,,,,0,1
PSA-002,09/03/2026,11:00.0,33:00.0,11:06.0,33:25.0,11.366666,0,0
PSA-002,10/03/2026,05:00.0,29:00.0,05:20.0,29:39.0,10.4,0,0
PSA-002,11/03/2026,21:00.0,16:00.0,21:14.0,16:42.0,10.916666,0,0
PSA-002,12/03/2026,55:00.0,16:00.0,55:37.0,16:29.0,11.35,0,0
PSA-002,13/03/2026,28:00.0,37:00.0,28:08.0,37:22.0,11.15,0,0
PSA-002,14/03/2026,,,,,,0,1
PSA-002,15/03/2026,,,,,,0,1
PSA-002,16/03/2026,31:00.0,37:00.0,31:44.0,37:47.0,12.1,0,0
PSA-002,17/03/2026,11:00.0,22:00.0,51:36.0,22:17.0,10.183333,0,0
PSA-002,18/03/2026,08:00.0,43:00.0,08:52.0,43:48.0,10.583333,0,0
PSA-002,19/03/2026,10:00.0,10:00.0,,,11,0,0
PSA-002,20/03/2026,,,,,,1,0
PSA-002,21/03/2026,,,,,,0,1
PSA-002,22/03/2026,,,,,,0,1
PSA-002,23/03/2026,42:00.0,31:00.0,42:53.0,31:12.0,11.816666,0,0
PSA-002,24/03/2026,13:00.0,04:00.0,13:23.0,04:12.0,7.85,0,0
PSA-002,25/03/2026,31:00.0,33:00.0,31:16.0,33:38.0,10.033333,0,0
PSA-006,01/10/2025,03:00.0,10:00.0,,,10.116666,0,0
PSA-006,02/10/2025,,,,,,1,0
PSA-006,03/10/2025,30:00.0,40:00.0,52:17.0,02:42.0,9.166666,0,0
PSA-006,04/10/2025,,,,,,0,1
PSA-006,05/10/2025,,,,,,0,1
PSA-006,06/10/2025,37:00.0,07:00.0,37:41.0,07:05.0,8.5,0,0
PSA-006,07/10/2025,03:00.0,41:00.0,26:03.0,41:39.0,9.633333,0,0
PSA-006,08/10/2025,27:00.0,17:00.0,27:47.0,17:59.0,9.833333,0,0
PSA-006,09/10/2025,29:00.0,44:00.0,31:15.0,44:48.0,9.25,0,0
PSA-006,10/10/2025,43:00.0,03:00.0,,,9.333333,0,0
PSA-006,11/10/2025,,,,,,0,1
PSA-006,12/10/2025,10:00.0,,10:29.0,10:29.0,,0,1
PSA-006,13/10/2025,14:00.0,45:00.0,14:29.0,45:32.0,11.516666,0,0
PSA-006,14/10/2025,33:00.0,55:00.0,33:17.0,55:47.0,10.366666,0,0
PSA-006,15/10/2025,18:00.0,31:00.0,40:14.0,31:25.0,9.216666,0,0
PSA-006,16/10/2025,13:00.0,34:00.0,45:13.0,34:42.0,9.35,0,0
PSA-006,17/10/2025,02:00.0,14:00.0,,,9.2,0,0
PSA-006,18/10/2025,,,,,,0,1
PSA-006,19/10/2025,,,,,,0,1
PSA-006,20/10/2025,,,,,,1,0
PSA-006,21/10/2025,01:00.0,47:00.0,,,9.766666,0,0
PSA-006,22/10/2025,10:00.0,43:00.0,10:47.0,43:41.0,8.55,0,0
PSA-006,23/10/2025,14:00.0,09:00.0,29:54.0,09:34.0,8.916666,0,0
PSA-006,24/10/2025,02:00.0,35:00.0,38:36.0,35:57.0,8.55,0,0
PSA-006,25/10/2025,,,,,,0,1
PSA-006,26/10/2025,,,,,,0,1
PSA-006,27/10/2025,14:00.0,32:00.0,14:11.0,32:51.0,11.3,0,0
PSA-006,28/10/2025,47:00.0,53:00.0,47:09.0,53:57.0,11.1,0,0
PSA-006,29/10/2025,17:00.0,59:00.0,17:53.0,59:02.0,9.7,0,0
PSA-006,30/10/2025,,,,,,0,0
PSA-006,31/10/2025,,,,,,0,0
PSA-006,01/11/2025,,,,,,0,1
PSA-006,02/11/2025,,,,,,0,1
PSA-006,03/11/2025,58:00.0,30:00.0,,,9.533333,0,0
PSA-006,04/11/2025,57:00.0,57:00.0,57:08.0,57:29.0,12,0,0
PSA-006,05/11/2025,,,,,,1,0
PSA-006,06/11/2025,55:00.0,13:00.0,55:27.0,13:44.0,10.3,0,0
PSA-006,07/11/2025,06:00.0,24:00.0,,,9.3,0,0
PSA-006,08/11/2025,,,,,,0,1
PSA-006,09/11/2025,,,,,,0,1
PSA-006,10/11/2025,55:00.0,54:00.0,55:58.0,54:52.0,9.983333,0,0
PSA-006,11/11/2025,58:00.0,22:00.0,58:10.0,22:47.0,10.4,0,0
PSA-006,12/11/2025,49:00.0,55:00.0,49:35.0,55:05.0,11.1,0,0
PSA-006,13/11/2025,06:00.0,18:00.0,21:26.0,18:17.0,9.2,0,0
PSA-006,14/11/2025,11:00.0,43:00.0,34:05.0,43:16.0,9.533333,0,0
PSA-006,15/11/2025,,,,,,0,1
PSA-006,16/11/2025,,,,,,0,1
PSA-006,17/11/2025,25:00.0,36:00.0,25:01.0,36:06.0,10.183333,0,0
PSA-006,18/11/2025,06:00.0,22:00.0,,,10.266666,0,0
PSA-006,19/11/2025,18:00.0,46:00.0,18:38.0,46:25.0,8.466666,0,0
PSA-006,20/11/2025,10:00.0,11:00.0,,,10.016666,0,0
PSA-006,21/11/2025,00:00.0,10:00.0,,,9.166666,0,0
PSA-006,22/11/2025,,,,,,0,1
PSA-006,23/11/2025,,,,,,0,1
PSA-006,24/11/2025,07:00.0,37:00.0,29:29.0,37:32.0,9.5,0,0
PSA-006,25/11/2025,39:00.0,58:00.0,39:13.0,58:56.0,8.316666,0,0
PSA-006,26/11/2025,27:00.0,05:00.0,27:11.0,05:37.0,9.633333,0,0
PSA-006,27/11/2025,02:00.0,30:00.0,45:03.0,30:30.0,9.466666,0,0
PSA-006,28/11/2025,56:00.0,55:00.0,56:07.0,55:24.0,11.983333,0,0
PSA-006,29/11/2025,,,,,,0,1
PSA-006,30/11/2025,,,,,,0,1
PSA-006,01/12/2025,17:00.0,48:00.0,17:44.0,48:56.0,9.516666,0,0
PSA-006,02/12/2025,03:00.0,18:00.0,,,9.25,0,0
PSA-006,03/12/2025,24:00.0,37:00.0,24:41.0,37:57.0,11.216666,0,0
PSA-006,04/12/2025,06:00.0,15:00.0,,,9.15,0,0
PSA-006,05/12/2025,16:00.0,22:00.0,,,9.1,0,0
PSA-006,06/12/2025,,,,,,0,1
PSA-006,07/12/2025,,,,,,0,1
PSA-006,08/12/2025,11:00.0,22:00.0,,,9.183333,0,0
PSA-006,09/12/2025,03:00.0,32:00.0,,,9.483333,0,0
PSA-006,10/12/2025,36:00.0,21:00.0,36:15.0,21:51.0,9.75,0,0
PSA-006,11/12/2025,07:00.0,50:00.0,,,9.716666,0,0
PSA-006,12/12/2025,03:00.0,31:00.0,,,9.466666,0,0
PSA-006,13/12/2025,,,,,,0,1
PSA-006,14/12/2025,,,,,,0,1
PSA-006,15/12/2025,19:00.0,04:00.0,20:41.0,04:25.0,10.75,0,0
PSA-006,16/12/2025,02:00.0,32:00.0,02:54.0,32:21.0,9.5,0,0
PSA-006,17/12/2025,13:00.0,39:00.0,,,9.433333,0,0
PSA-006,18/12/2025,37:00.0,39:00.0,37:50.0,39:47.0,8.033333,0,0
PSA-006,19/12/2025,04:00.0,30:00.0,,,9.433333,0,0
PSA-006,20/12/2025,,,,,,0,1
PSA-006,21/12/2025,,,,,,0,1
PSA-006,22/12/2025,05:00.0,27:00.0,,,9.366666,0,0
PSA-006,23/12/2025,05:00.0,42:00.0,,,9.616666,0,0
PSA-006,24/12/2025,31:00.0,47:00.0,,,10.266666,0,0
PSA-006,25/12/2025,,,,,,1,0
PSA-006,26/12/2025,50:00.0,26:00.0,,,9.6,0,0
PSA-006,27/12/2025,,,,,,0,1
PSA-006,28/12/2025,,,,,,0,1
PSA-006,29/12/2025,10:00.0,35:00.0,,,9.416666,0,0
PSA-006,30/12/2025,,,,,,0,0
PSA-006,31/12/2025,,,,,,0,0
PSA-006,01/01/2026,,,,,,1,0
PSA-006,02/01/2026,,,,,,0,0
PSA-006,03/01/2026,,,,,,0,1
PSA-006,04/01/2026,,,,,,0,1
PSA-006,05/01/2026,21:00.0,02:00.0,21:22.0,02:34.0,8.683333,0,0
PSA-006,06/01/2026,50:00.0,23:00.0,50:06.0,23:03.0,8.55,0,0
PSA-006,07/01/2026,30:00.0,45:00.0,30:46.0,45:52.0,8.25,0,0
PSA-006,08/01/2026,02:00.0,26:00.0,52:25.0,26:15.0,10.4,0,0
PSA-006,09/01/2026,04:00.0,27:00.0,,,9.383333,0,0
PSA-006,10/01/2026,,,,,,0,1
PSA-006,11/01/2026,,,,,,0,1
PSA-006,12/01/2026,05:00.0,30:00.0,,,9.416666,0,0
PSA-006,13/01/2026,04:00.0,30:00.0,,,9.433333,0,0
PSA-006,14/01/2026,05:00.0,30:00.0,06:57.0,38:45.0,9.416666,0,0
PSA-006,15/01/2026,00:00.0,00:00.0,,,9,0,0
PSA-006,16/01/2026,05:00.0,30:00.0,,,9.416666,0,0
PSA-006,17/01/2026,,,,,,0,1
PSA-006,18/01/2026,,,,,,0,1
PSA-006,19/01/2026,10:00.0,10:00.0,,,10,0,0
PSA-006,20/01/2026,19:00.0,05:00.0,41:59.0,05:49.0,12.766666,0,0
PSA-006,21/01/2026,06:00.0,08:00.0,44:59.0,08:45.0,10.033333,0,0
PSA-006,22/01/2026,,,,,,0,0
PSA-006,23/01/2026,21:00.0,33:00.0,,,9.2,0,0
PSA-006,24/01/2026,,,,,,0,1
PSA-006,25/01/2026,,,,,,0,1
PSA-006,26/01/2026,,,,,,1,0
PSA-006,27/01/2026,05:00.0,43:00.0,,,9.633333,0,0
PSA-006,28/01/2026,52:00.0,08:00.0,52:21.0,08:58.0,12.266666,0,0
PSA-006,29/01/2026,52:00.0,52:00.0,,,10,0,0
PSA-006,30/01/2026,23:00.0,03:00.0,23:32.0,03:13.0,8.666666,0,0
PSA-006,31/01/2026,,,,,,0,1
PSA-006,01/02/2026,,,,,,0,1
PSA-006,02/02/2026,01:00.0,40:00.0,11:39.0,40:23.0,12.65,0,0
PSA-006,03/02/2026,54:00.0,14:00.0,,,9.333333,0,0
PSA-006,04/02/2026,29:00.0,49:00.0,29:52.0,49:39.0,12.333333,0,0
PSA-006,05/02/2026,02:00.0,20:00.0,,,10.3,0,0
PSA-006,06/02/2026,,,,,,0,0
PSA-006,07/02/2026,,,,,,0,1
PSA-006,08/02/2026,,,,,,0,1
PSA-006,09/02/2026,19:00.0,43:00.0,19:15.0,43:16.0,9.4,0,0
PSA-006,10/02/2026,27:00.0,37:00.0,,,9.166666,0,0
PSA-006,11/02/2026,26:00.0,00:00.0,26:01.0,00:58.0,10.566666,0,0
PSA-006,12/02/2026,30:00.0,33:00.0,30:18.0,33:24.0,10.05,0,0
PSA-006,13/02/2026,12:00.0,37:00.0,,,9.416666,0,0
PSA-006,14/02/2026,,,,,,0,1
PSA-006,15/02/2026,,,,,,0,1
PSA-006,16/02/2026,14:00.0,18:00.0,,,10.066666,0,0
PSA-006,17/02/2026,18:00.0,27:00.0,,,5.15,0,0
PSA-006,18/02/2026,,,,,,0,0
PSA-006,19/02/2026,10:00.0,04:00.0,,,4.9,0,0
PSA-006,20/02/2026,03:00.0,11:00.0,,,9.133333,0,0
PSA-006,21/02/2026,,,,,,0,1
PSA-006,22/02/2026,,,,,,0,1
PSA-006,23/02/2026,22:00.0,41:00.0,22:09.0,41:03.0,9.316666,0,0
PSA-006,24/02/2026,20:00.0,57:00.0,20:28.0,57:59.0,9.616666,0,0
PSA-006,25/02/2026,13:00.0,02:00.0,13:56.0,02:04.0,10.816666,0,0
PSA-006,26/02/2026,01:00.0,02:00.0,41:34.0,02:55.0,9.016666,0,0
PSA-006,27/02/2026,06:00.0,58:00.0,18:59.0,58:33.0,9.866666,0,0
PSA-006,28/02/2026,,,,,,0,1
PSA-006,01/03/2026,,,,,,0,1
PSA-006,02/03/2026,07:00.0,29:00.0,,,10.366666,0,0
PSA-006,03/03/2026,05:00.0,38:00.0,,,9.55,0,0
PSA-006,04/03/2026,,,,,,1,0
PSA-006,05/03/2026,01:00.0,06:00.0,,,9.083333,0,0
PSA-006,06/03/2026,06:00.0,30:00.0,,,9.4,0,0
PSA-006,07/03/2026,,,,,,0,1
PSA-006,08/03/2026,,,,,,0,1
PSA-006,09/03/2026,,,,,,0,0
PSA-006,10/03/2026,,,,,,0,0
PSA-006,11/03/2026,03:00.0,25:00.0,,,9.366666,0,0
PSA-006,12/03/2026,,,,,,0,0
PSA-006,13/03/2026,52:00.0,55:00.0,,,10.05,0,0
PSA-006,14/03/2026,,,,,,0,1
PSA-006,15/03/2026,,,,,,0,1
PSA-006,16/03/2026,02:00.0,42:00.0,32:34.0,44:53.0,9.666666,0,0
PSA-006,17/03/2026,23:00.0,38:00.0,51:42.0,38:46.0,11.25,0,0
PSA-006,18/03/2026,15:00.0,04:00.0,15:19.0,04:35.0,8.816666,0,0
PSA-006,19/03/2026,29:00.0,40:00.0,29:10.0,40:06.0,8.183333,0,0
PSA-006,20/03/2026,,,,,,1,0
PSA-006,21/03/2026,,,,,,0,1
PSA-006,22/03/2026,,,,,,0,1
PSA-006,23/03/2026,57:00.0,29:00.0,57:10.0,29:13.0,7.533333,0,0
PSA-006,24/03/2026,40:00.0,16:00.0,40:16.0,16:42.0,10.6,0,0
PSA-006,25/03/2026,,,,,,0,0
PSA-013,01/10/2025,45:00.0,36:00.0,,,11.85,0,0
PSA-013,02/10/2025,,,,,,1,0
PSA-013,03/10/2025,02:00.0,01:00.0,,,14.983333,0,0
PSA-013,04/10/2025,,,,,,0,1
PSA-013,05/10/2025,,,,,,0,1
PSA-013,06/10/2025,33:00.0,20:00.0,33:30.0,20:46.0,8.783333,0,0
PSA-013,07/10/2025,11:00.0,02:00.0,10:54.0,16:13.0,12.85,0,0
PSA-013,08/10/2025,56:00.0,10:00.0,56:35.0,10:22.0,10.233333,0,0
PSA-013,09/10/2025,09:00.0,21:00.0,09:15.0,21:51.0,9.2,0,0
PSA-013,10/10/2025,,,,,,0,0
PSA-013,11/10/2025,,,,,,0,1
PSA-013,12/10/2025,,,,,,0,1
PSA-013,13/10/2025,50:00.0,39:00.0,50:35.0,48:44.0,11.816666,0,0
PSA-013,14/10/2025,23:00.0,22:00.0,10:07.0,22:09.0,10.983333,0,0
PSA-013,15/10/2025,30:00.0,00:00.0,30:37.0,00:16.0,11.5,0,0
PSA-013,16/10/2025,00:00.0,35:00.0,04:26.0,35:18.0,8.583333,0,0
PSA-013,17/10/2025,22:00.0,01:00.0,,,8.65,0,0
PSA-013,18/10/2025,,,,,,0,1
PSA-013,19/10/2025,,,,,,0,1
PSA-013,20/10/2025,,,,,,1,0
PSA-013,21/10/2025,21:00.0,33:00.0,,,14.2,0,0
PSA-013,22/10/2025,37:00.0,36:00.0,,,14.983333,0,0
PSA-013,23/10/2025,09:00.0,42:00.0,,,13.55,0,0
PSA-013,24/10/2025,00:00.0,55:00.0,,,13.916666,0,0
PSA-013,25/10/2025,,,,,,0,1
PSA-013,26/10/2025,,,,,,0,1
PSA-013,27/10/2025,22:00.0,08:00.0,22:13.0,08:56.0,10.766666,0,0
PSA-013,28/10/2025,08:00.0,09:00.0,08:23.0,09:26.0,9.016666,0,0
PSA-013,29/10/2025,46:00.0,46:00.0,46:21.0,46:51.0,9,0,0
PSA-013,30/10/2025,22:00.0,24:00.0,22:10.0,24:53.0,9.033333,0,0
PSA-013,31/10/2025,00:00.0,00:00.0,,,9,0,0
PSA-013,01/11/2025,,,,,,0,1
PSA-013,02/11/2025,,,,,,0,1
PSA-013,03/11/2025,,,,,,0,0
PSA-013,04/11/2025,,,,,,0,0
PSA-013,05/11/2025,,,,,,1,0
PSA-013,06/11/2025,,,,,,0,0
PSA-013,07/11/2025,,,,,,0,0
PSA-013,08/11/2025,,,,,,0,1
PSA-013,09/11/2025,,,,,,0,1
PSA-013,10/11/2025,00:00.0,00:00.0,,,9,0,0
PSA-013,11/11/2025,00:00.0,00:00.0,45:58.0,27:06.0,9,0,0
PSA-013,12/11/2025,58:00.0,06:00.0,,,12.133333,0,0
PSA-013,13/11/2025,00:00.0,43:00.0,28:48.0,43:45.0,9.716666,0,0
PSA-013,14/11/2025,36:00.0,04:00.0,36:51.0,04:44.0,9.466666,0,0
PSA-013,15/11/2025,,,,,,0,1
PSA-013,16/11/2025,,,,,,0,1
PSA-013,17/11/2025,00:00.0,48:00.0,,,9.8,0,0
PSA-013,18/11/2025,07:00.0,13:00.0,,,13.1,0,0
PSA-013,19/11/2025,00:00.0,51:00.0,28:18.0,28:30.0,9.85,0,0
PSA-013,20/11/2025,02:00.0,11:00.0,,,9.15,0,0
PSA-013,21/11/2025,02:00.0,08:00.0,,,10.1,0,0
PSA-013,22/11/2025,,,,,,0,1
PSA-013,23/11/2025,,,,,,0,1
PSA-013,24/11/2025,52:00.0,23:00.0,,,9.516666,0,0
PSA-013,25/11/2025,48:00.0,41:00.0,56:27.0,50:02.0,10.883333,0,0
PSA-013,26/11/2025,43:00.0,39:00.0,,,9.933333,0,0
PSA-013,27/11/2025,06:00.0,39:00.0,,,9.55,0,0
PSA-013,28/11/2025,01:00.0,11:00.0,,,9.166666,0,0
PSA-013,29/11/2025,,,,,,0,1
PSA-013,30/11/2025,,,,,,0,1
PSA-013,01/12/2025,,,,,,0,0
PSA-013,02/12/2025,34:00.0,39:00.0,34:02.0,39:00.0,9.083333,0,0
PSA-013,03/12/2025,22:00.0,25:00.0,,,13.05,0,0
PSA-013,04/12/2025,48:00.0,33:00.0,,,13.75,0,0
PSA-013,05/12/2025,08:00.0,32:00.0,,,11.4,0,0
PSA-013,06/12/2025,,,,,,0,1
PSA-013,07/12/2025,,,,,,0,1
PSA-013,08/12/2025,11:00.0,28:00.0,03:36.0,28:43.0,9.283333,0,0
PSA-013,09/12/2025,42:00.0,04:00.0,,,13.366666,0,0
PSA-013,10/12/2025,11:00.0,56:00.0,11:22.0,56:46.0,9.75,0,0
PSA-013,11/12/2025,15:00.0,49:00.0,,,11.566666,0,0
PSA-013,12/12/2025,39:00.0,25:00.0,,,9.766666,0,0
PSA-013,13/12/2025,,,,,,0,1
PSA-013,14/12/2025,,,,,,0,1
PSA-013,15/12/2025,44:00.0,24:00.0,,,10.666666,0,0
PSA-013,16/12/2025,55:00.0,02:00.0,,,9.116666,0,0
PSA-013,17/12/2025,04:00.0,05:00.0,,,14.016666,0,0
PSA-013,18/12/2025,50:00.0,22:00.0,21:31.0,22:30.0,9.533333,0,0
PSA-013,19/12/2025,48:00.0,34:00.0,,,9.766666,0,0
PSA-013,20/12/2025,,,,,,0,1
PSA-013,21/12/2025,,,,,,0,1
PSA-013,22/12/2025,15:00.0,00:00.0,,,13.75,0,0
PSA-013,23/12/2025,51:00.0,08:00.0,,,14.283333,0,0
PSA-013,24/12/2025,01:00.0,42:00.0,,,9.683333,0,0
PSA-013,25/12/2025,,,,,,1,0
PSA-013,26/12/2025,55:00.0,38:00.0,,,13.716666,0,0
PSA-013,27/12/2025,,,,,,0,1
PSA-013,28/12/2025,,,,,,0,1
PSA-013,29/12/2025,44:00.0,18:00.0,,,14.566666,0,0
PSA-013,30/12/2025,48:00.0,59:00.0,,,9.183333,0,0
PSA-013,31/12/2025,46:00.0,55:00.0,19:26.0,55:20.0,10.15,0,0
PSA-013,01/01/2026,,,,,,1,0
PSA-013,02/01/2026,28:00.0,22:00.0,,,10.9,0,0
PSA-013,03/01/2026,,,,,,0,1
PSA-013,04/01/2026,,,,,,0,1
PSA-013,05/01/2026,59:00.0,57:00.0,58:44.0,57:01.0,8.966666,0,0
PSA-013,06/01/2026,00:00.0,00:00.0,,,9,0,0
PSA-013,07/01/2026,14:00.0,41:00.0,,,9.45,0,0
PSA-013,08/01/2026,24:00.0,07:00.0,,,12.716666,0,0
PSA-013,09/01/2026,34:00.0,39:00.0,,,12.083333,0,0
PSA-013,10/01/2026,,,,,,0,1
PSA-013,11/01/2026,,,,,,0,1
PSA-013,12/01/2026,48:00.0,30:00.0,,,10.7,0,0
PSA-013,13/01/2026,06:00.0,27:00.0,23:28.0,23:59.0,13.35,0,0
PSA-013,14/01/2026,32:00.0,35:00.0,,,11.05,0,0
PSA-013,15/01/2026,09:00.0,16:00.0,,,14.116666,0,0
PSA-013,16/01/2026,51:00.0,47:00.0,,,15.933333,0,0
PSA-013,17/01/2026,,,,,,0,1
PSA-013,18/01/2026,,,,,,0,1
PSA-013,19/01/2026,00:00.0,13:00.0,,,9.216666,0,0
PSA-013,20/01/2026,06:00.0,06:00.0,12:43.0,05:13.0,9,0,0
PSA-013,21/01/2026,16:00.0,15:00.0,,,12.983333,0,0
PSA-013,22/01/2026,,,,,,0,0
PSA-013,23/01/2026,,,,,,0,0
PSA-013,24/01/2026,,,,,,0,1
PSA-013,25/01/2026,,,,,,0,1
PSA-013,26/01/2026,,,,,,1,0
PSA-013,27/01/2026,44:00.0,33:00.0,,,14.816666,0,0
PSA-013,28/01/2026,35:00.0,08:00.0,,,12.55,0,0
PSA-013,29/01/2026,26:00.0,22:00.0,,,12.933333,0,0
PSA-013,30/01/2026,32:00.0,17:00.0,,,11.75,0,0
PSA-013,31/01/2026,,,,,,0,1
PSA-013,01/02/2026,,,,,,0,1
PSA-013,02/02/2026,00:00.0,00:00.0,,,9,0,0
PSA-013,03/02/2026,27:00.0,39:00.0,27:18.0,39:52.0,8.2,0,0
PSA-013,04/02/2026,51:00.0,25:00.0,26:56.0,25:45.0,10.566666,0,0
PSA-013,05/02/2026,55:00.0,01:00.0,,,9.1,0,0
PSA-013,06/02/2026,09:00.0,01:00.0,47:47.0,09:49.0,5.866666,0,0
PSA-014,01/10/2025,,,,,,0,0
PSA-014,02/10/2025,,,,,,1,0
PSA-014,03/10/2025,,,,,,0,0
PSA-014,04/10/2025,,,,,,0,1
PSA-014,05/10/2025,,,,,,0,1
PSA-014,06/10/2025,,,,,,0,0
PSA-014,07/10/2025,45:00.0,03:00.0,45:58.0,40:14.0,10.3,0,0
PSA-014,08/10/2025,27:00.0,49:00.0,27:44.0,49:10.0,12.366666,0,0
PSA-014,09/10/2025,13:00.0,39:00.0,,,8.433333,0,0
PSA-014,10/10/2025,02:00.0,31:00.0,02:13.0,31:20.0,9.483333,0,0
PSA-014,11/10/2025,,,,,,0,1
PSA-014,12/10/2025,,,,,,0,1
PSA-014,13/10/2025,32:00.0,29:00.0,32:33.0,29:48.0,14.95,0,0
PSA-014,14/10/2025,10:00.0,57:00.0,10:06.0,57:28.0,12.783333,0,0
PSA-014,15/10/2025,01:00.0,14:00.0,01:55.0,14:39.0,12.216666,0,0
PSA-014,16/10/2025,34:00.0,46:00.0,34:40.0,46:30.0,14.2,0,0
PSA-014,17/10/2025,01:00.0,02:00.0,,,9.016666,0,0
PSA-014,18/10/2025,,,,,,0,1
PSA-014,19/10/2025,,,,,,0,1
PSA-014,20/10/2025,,,,,,1,0
PSA-014,21/10/2025,39:00.0,01:00.0,39:47.0,01:14.0,11.366666,0,0
PSA-014,22/10/2025,14:00.0,39:00.0,14:48.0,39:29.0,11.416666,0,0
PSA-014,23/10/2025,26:00.0,55:00.0,26:28.0,55:38.0,8.483333,0,0
PSA-014,24/10/2025,01:00.0,26:00.0,,,9.416666,0,0
PSA-014,25/10/2025,,,,,,0,1
PSA-014,26/10/2025,,,,,,0,1
PSA-014,27/10/2025,25:00.0,53:00.0,25:57.0,53:23.0,12.466666,0,0
PSA-014,28/10/2025,27:00.0,16:00.0,27:29.0,16:36.0,8.816666,0,0
